1.640799999999999955e+03,1.143839999999999861e+02
7.458181818181818699e+02,3.218181818181818130e+02
2.734666666666666515e+03,2.566666666666666856e+02
2.734666666666666515e+03,1.440000000000000000e+02
2.050250000000000000e+03,2.961175000000000068e+02
2.050250000000000000e+03,1.425000000000000000e+02
2.733333333333333485e+03,2.173333333333333428e+02
4.100000000000000000e+03,2.575000000000000000e+02
1.024875000000000000e+03,2.749487500000000182e+02
1.024875000000000000e+03,2.243849999999999909e+02
1.024750000000000000e+03,8.000000000000000000e+02
2.732666666666666515e+03,1.761333333333333258e+02
1.862272727272727195e+02,2.854909090909090992e+02
2.048500000000000000e+03,2.138100000000000023e+02
4.552222222222222285e+02,2.327705555555555463e+02
5.121250000000000000e+02,2.842500000000000000e+02
1.638400000000000091e+03,2.530680000000000405e+02
1.023875000000000000e+03,1.553750000000000000e+02
8.807526881720430367e+01,2.150205376344086119e+02
6.825000000000000000e+02,2.449574999999999818e+02
5.118750000000000000e+02,1.897556250000000091e+02
4.093000000000000000e+03,1.772400000000000091e+02
3.556521739130434980e+02,1.699469565217391107e+02
1.817777777777777715e+02,2.772666666666666515e+02
2.726666666666666515e+03,4.693333333333333144e+02
1.363166666666666629e+02,3.078300000000000409e+02
4.088500000000000000e+03,7.850000000000000000e+01
4.088500000000000000e+03,6.567699999999999818e+02
4.542777777777777715e+02,1.768805555555555600e+02
2.043250000000000000e+03,2.008324999999999818e+02
8.172999999999999545e+02,3.328000000000000114e+02
5.447999999999999545e+02,2.496666666666666572e+02
1.167285714285714221e+03,1.767857142857142776e+02
1.338360655737704974e+02,2.824586885245901726e+02
1.360666666666666742e+03,2.855000000000000000e+02
7.420909090909091219e+02,2.063636363636363740e+02
8.158999999999999773e+02,2.806000000000000227e+02
6.796666666666666288e+02,1.903825000000000216e+02
2.144736842105263293e+02,3.639157894736842422e+02
2.272777777777777715e+02,2.911472222222221831e+02
4.074500000000000000e+03,1.975000000000000000e+02
4.072500000000000000e+03,1.220000000000000000e+02
9.050000000000000000e+01,3.322741111111110968e+02
6.787500000000000000e+02,5.523999999999999773e+02
2.908928571428571672e+02,3.910285714285714107e+02
2.714666666666666401e+02,3.861099999999999568e+02
4.072000000000000000e+03,1.620000000000000000e+02
5.812142857142856656e+02,3.333871428571428623e+02
1.162285714285714221e+03,7.511771428571428260e+02
9.034444444444444855e+01,3.098466666666666356e+02
2.803448275862069181e+02,2.298282758620689776e+02
4.065000000000000000e+03,2.705000000000000000e+02
2.709666666666666515e+03,2.746666666666666856e+02
2.084358974358974308e+02,3.409153846153846530e+02
2.709666666666666515e+03,2.604000000000000341e+02
2.709000000000000000e+03,1.703333333333333428e+02
5.805000000000000000e+02,2.572057142857142935e+02
1.160428571428571331e+03,2.224099999999999966e+02
1.624400000000000091e+03,2.528000000000000114e+02
1.160142857142857110e+03,3.575857142857142890e+02
2.619677419354838435e+02,3.068612903225806576e+02
4.273684210526315610e+02,1.560147368421052647e+02
4.057500000000000000e+03,2.830000000000000000e+02
1.623000000000000000e+03,2.940000000000000000e+02
4.055000000000000000e+03,1.373000000000000114e+02
4.055000000000000000e+03,2.403249999999999886e+02
2.027500000000000000e+03,2.790000000000000000e+02
1.013625000000000000e+03,3.278750000000000000e+02
4.054500000000000000e+03,1.465000000000000000e+02
4.054500000000000000e+03,2.243750000000000000e+02
4.054500000000000000e+03,3.190000000000000000e+02
1.621200000000000045e+03,2.269139999999999873e+02
4.053000000000000000e+03,3.576000000000000227e+02
1.157571428571428669e+03,1.641285714285714334e+02
2.024000000000000000e+03,4.705000000000000000e+02
7.353636363636363740e+02,3.198181818181818130e+02
1.553846153846153868e+02,2.983019230769231172e+02
2.183513513513513544e+02,3.659845945945946255e+02
2.019500000000000000e+03,2.612500000000000000e+02
1.615000000000000000e+03,1.981339999999999861e+02
4.036500000000000000e+03,7.918500000000000227e+01
2.690333333333333599e+02,2.702366666666666219e+02
8.067999999999999545e+02,2.596720000000000255e+02
2.688666666666666515e+03,2.406966666666666299e+02
4.481111111111110858e+02,2.418888888888888857e+02
1.008000000000000000e+03,2.514449999999999932e+02
1.612200000000000045e+03,2.883020000000000209e+02
4.030500000000000000e+03,1.812299999999999898e+02
4.030500000000000000e+03,1.300000000000000000e+02
4.027000000000000000e+03,2.510000000000000000e+02
1.005875000000000000e+03,1.645074999999999932e+02
4.023000000000000114e+02,4.392450000000000045e+02
2.682000000000000000e+03,2.693333333333333144e+02
2.682000000000000000e+03,3.471333333333333826e+02
1.608000000000000000e+03,2.795220000000000482e+02
2.680000000000000000e+03,3.880000000000000000e+02
2.679000000000000000e+03,1.570666666666666629e+02
8.037000000000000455e+02,1.891999999999999886e+02
2.678666666666666515e+03,2.090000000000000000e+02
6.179230769230769056e+02,2.615930769230769215e+02
2.868928571428571672e+02,2.587453571428571308e+02
3.492608695652173765e+02,2.568260869565217490e+02
8.032000000000000455e+02,1.929560000000000173e+02
2.170540540540540633e+02,4.664067567567568631e+02
1.684375000000000000e+02,3.064750000000000227e+02
1.085000000000000000e+02,2.229986486486486683e+02
4.012000000000000000e+03,7.150000000000000000e+01
2.674666666666666515e+03,3.090000000000000000e+02
2.674000000000000000e+03,2.250000000000000000e+02
3.644545454545454390e+02,1.769545454545454675e+02
4.007500000000000000e+03,1.785000000000000000e+02
6.676666666666666288e+02,2.369166666666666572e+02
2.670333333333333485e+03,1.870000000000000000e+02
8.900000000000000000e+02,2.787888888888889483e+02
1.000625000000000000e+03,1.852500000000000000e+02
7.276363636363636260e+02,2.133554545454545348e+02
4.001000000000000000e+03,1.870000000000000000e+02
2.666000000000000000e+03,1.560666666666666629e+02
1.999000000000000000e+03,2.557500000000000000e+02
8.883333333333333712e+02,2.640444444444444798e+02
2.663666666666666515e+03,2.674666666666666401e+02
1.141428571428571331e+03,2.375757142857142696e+02
1.330666666666666742e+03,2.780000000000000000e+02
1.140571428571428669e+03,4.705000000000000000e+02
1.996000000000000000e+03,2.335000000000000000e+02
8.871111111111110858e+02,2.729611111111111086e+02
4.435000000000000000e+02,3.211666666666666856e+02
2.956296296296296191e+02,1.881111111111111143e+02
1.995250000000000000e+03,9.865000000000000000e+02
3.988500000000000000e+03,2.270000000000000000e+02
1.992500000000000000e+03,2.700000000000000000e+02
1.992250000000000000e+03,3.745000000000000000e+02
1.991500000000000000e+03,2.022500000000000000e+02
1.592599999999999909e+03,2.033460000000000036e+02
3.981000000000000000e+03,2.895000000000000000e+02
7.231818181818181301e+02,7.132181818181817334e+02
3.181999999999999886e+02,2.904119999999999777e+02
1.987250000000000000e+03,3.055000000000000000e+02
3.974500000000000000e+03,2.310000000000000000e+02
1.135428571428571331e+03,3.251428571428571672e+02
3.973500000000000000e+03,1.410000000000000000e+02
1.135142857142857110e+03,4.987714285714286007e+02
2.647333333333333485e+03,4.053333333333333144e+02
3.971000000000000000e+03,1.410000000000000000e+02
1.588400000000000091e+03,2.140000000000000000e+02
1.985000000000000000e+03,1.632500000000000000e+02
2.050250000000000000e+03,3.015525000000000091e+02
2.646666666666666515e+03,2.387166666666666686e+02
1.983000000000000000e+03,1.380000000000000000e+02
9.915000000000000000e+02,6.147500000000000000e+02
1.166323529411764639e+02,2.139441176470588175e+02
1.321333333333333258e+03,2.083333333333333428e+02
3.960500000000000000e+03,1.955000000000000000e+02
5.657857142857143344e+02,2.350871428571428510e+02
2.639666666666666515e+03,2.366666666666666572e+02
1.979750000000000000e+03,2.517500000000000000e+02
2.638000000000000000e+03,2.111333333333333258e+02
3.957000000000000000e+03,1.320000000000000000e+02
1.976750000000000000e+03,2.266499999999999773e+02
2.726206896551724412e+02,2.134610344827586061e+02
7.907000000000000455e+02,2.162740000000000293e+02
1.317166666666666742e+03,4.460000000000000000e+02
1.974250000000000000e+03,3.648324999999999818e+02
4.155789473684210407e+02,2.358278947368421257e+02
3.946500000000000000e+03,1.554000000000000057e+02
3.939000000000000000e+03,1.205000000000000000e+02
3.937500000000000000e+03,1.908750000000000000e+02
1.966000000000000000e+03,1.237500000000000000e+02
3.931500000000000000e+03,1.780000000000000000e+02
3.930500000000000000e+03,1.800000000000000000e+02
3.930500000000000000e+03,1.450000000000000000e+02
3.929000000000000000e+03,1.704000000000000057e+02
2.618666666666666515e+03,1.863599999999999852e+02
1.122142857142857110e+03,2.403714285714285666e+02
1.962000000000000000e+03,1.386200000000000045e+02
1.961000000000000000e+03,1.594600000000000080e+02
3.918000000000000000e+03,3.225000000000000000e+02
7.836000000000000227e+02,1.445559999999999832e+02
1.959000000000000000e+03,2.604750000000000227e+02
1.959000000000000000e+03,2.794150000000000205e+02
2.611000000000000000e+03,1.753333333333333428e+02
3.914500000000000000e+03,3.815000000000000000e+02
9.785000000000000000e+02,1.948750000000000000e+02
2.602666666666666515e+03,2.095999999999999943e+02
1.115428571428571331e+03,2.933171428571428692e+02
3.904000000000000000e+03,2.421250000000000000e+02
2.602333333333333485e+03,1.730000000000000000e+02
2.600000000000000000e+03,2.006666666666666572e+02
1.559799999999999955e+03,1.661999999999999886e+02
2.599666666666666515e+03,3.606666666666666856e+02
3.897500000000000000e+03,1.860999999999999943e+02
1.948750000000000000e+03,3.200000000000000000e+02
1.947750000000000000e+03,2.184574999999999818e+02
2.597333333333333485e+03,2.816666666666666856e+02
3.116399999999999864e+02,3.518399999999999750e+02
2.596000000000000000e+03,2.746666666666666856e+02
2.595666666666666515e+03,1.350333333333333314e+02
3.892000000000000000e+03,2.290000000000000000e+02
4.096842105263157805e+02,1.766699999999999875e+02
3.892000000000000000e+03,1.685000000000000000e+02
9.730000000000000000e+02,1.785324999999999989e+02
2.593333333333333485e+03,2.013333333333333428e+02
2.593000000000000000e+03,2.444000000000000057e+02
3.889500000000000000e+03,1.456700000000000159e+02
3.728571428571428328e+02,2.578619047619047819e+02
1.138285714285714221e+03,1.220714285714285694e+02
3.886500000000000000e+03,7.800000000000000000e+01
3.885500000000000000e+03,2.065000000000000000e+02
2.590333333333333485e+03,1.846666666666666572e+02
8.622222222222221717e+02,2.551111111111111143e+02
3.874500000000000000e+03,1.395000000000000000e+02
3.367391304347826235e+02,2.740852173913043544e+02
3.872000000000000000e+03,2.665000000000000000e+02
1.548599999999999909e+03,1.782959999999999923e+02
8.603333333333333712e+02,3.097555555555555884e+02
2.579333333333333485e+03,2.243333333333333428e+02
3.866000000000000000e+03,2.212549999999999955e+02
1.932750000000000000e+03,3.281625000000000227e+02
3.865500000000000000e+03,8.112500000000000000e+01
1.840714285714285836e+02,3.649459523809523489e+02
2.575000000000000000e+03,1.689333333333333371e+02
1.103428571428571331e+03,2.467142857142857224e+02
1.978717948717948616e+02,2.139225641025640812e+02
1.714888888888888800e+02,2.529355555555555668e+02
3.857500000000000000e+03,1.772500000000000000e+02
1.928750000000000000e+03,3.502500000000000000e+02
3.855500000000000000e+03,9.450000000000000000e+01
1.101000000000000000e+03,9.896999999999999886e+01
6.422500000000000000e+02,1.912791666666666686e+02
2.567666666666666515e+03,1.423333333333333428e+02
1.540600000000000023e+02,2.904527999999999679e+02
5.537857142857143344e+02,3.176885714285713789e+02
3.850000000000000000e+03,2.935000000000000000e+02
2.478387096774193594e+02,4.196583870967741632e+02
3.840000000000000000e+03,1.315000000000000000e+02
1.534400000000000091e+03,2.484000000000000057e+02
9.581250000000000000e+02,1.977975000000000136e+02
4.034210526315789593e+02,3.471299999999999386e+02
3.830500000000000000e+03,4.965000000000000000e+02
2.553666666666666515e+03,1.990000000000000000e+02
3.830500000000000000e+03,1.645000000000000000e+02
2.012631578947368496e+02,3.604071052631579164e+02
3.823000000000000000e+03,2.960000000000000000e+02
3.820500000000000000e+03,1.485000000000000000e+02
3.820500000000000000e+03,1.825000000000000000e+02
1.910250000000000000e+03,1.977475000000000023e+02
2.314242424242424363e+02,3.061151515151514673e+02
3.816500000000000000e+03,1.505000000000000000e+02
6.360833333333333712e+02,2.888333333333333144e+02
3.798500000000000000e+03,1.384300000000000068e+02
3.789000000000000000e+03,2.520000000000000000e+02
9.471250000000000000e+02,2.366125000000000114e+02
3.787500000000000000e+03,2.285000000000000000e+02
3.787000000000000000e+03,2.295000000000000000e+02
3.785500000000000000e+03,2.460000000000000000e+02
8.412222222222221717e+02,4.140555555555555429e+02
1.081142857142857110e+03,2.391857142857143117e+02
3.778000000000000000e+03,2.105000000000000000e+02
1.079000000000000000e+03,3.070000000000000000e+02
1.886500000000000000e+03,2.975000000000000000e+02
2.515333333333333314e+02,2.487860000000000014e+02
1.256833333333333258e+03,3.603333333333333144e+02
5.022666666666666515e+02,3.328000000000000114e+02
2.509666666666666515e+03,2.076666666666666572e+02
3.764000000000000000e+03,2.065000000000000000e+02
3.757500000000000000e+03,1.840000000000000000e+02
1.502799999999999955e+03,2.470300000000000296e+02
3.756000000000000000e+03,1.130000000000000000e+02
3.756000000000000000e+03,1.297500000000000000e+02
3.752000000000000000e+03,5.810000000000000142e+01
3.749500000000000000e+03,2.074499999999999886e+02
3.749500000000000000e+03,2.080000000000000000e+02
3.749000000000000000e+03,1.470000000000000000e+02
3.749000000000000000e+03,1.310000000000000000e+02
3.748500000000000000e+03,2.575000000000000000e+02
2.498000000000000000e+03,5.743333333333333712e+02
5.761538461538461888e+02,2.350384615384615472e+02
5.347142857142856656e+02,1.905364285714285870e+02
3.743000000000000000e+03,1.559499999999999886e+02
3.743000000000000000e+03,1.940000000000000000e+02
9.356250000000000000e+02,1.775850000000000080e+02
3.739000000000000000e+03,1.249000000000000057e+02
2.873461538461538680e+02,1.898076923076923208e+02
2.488666666666666515e+03,3.031666666666666856e+02
1.244333333333333258e+03,3.023333333333333144e+02
2.488666666666666515e+03,1.953633333333333439e+02
3.731000000000000000e+03,1.050499999999999972e+02
3.727500000000000000e+03,1.810000000000000000e+02
1.490400000000000091e+03,2.597720000000000482e+02
1.489000000000000000e+03,3.388000000000000114e+02
3.720500000000000000e+03,2.129300000000000068e+02
6.200833333333333712e+02,2.765666666666666629e+02
3.720500000000000000e+03,9.200000000000000000e+01
3.718500000000000000e+03,1.508000000000000114e+02
2.479000000000000000e+03,2.886666666666666856e+02
1.859000000000000000e+03,1.362500000000000000e+02
2.478666666666666515e+03,2.500000000000000000e+02
3.717000000000000000e+03,2.400000000000000000e+02
7.430000000000000000e+02,1.862710000000000150e+02
9.058536585365853000e+01,3.830902439024390560e+02
3.714000000000000000e+03,1.720000000000000000e+02
3.713500000000000000e+03,1.920000000000000000e+02
3.712000000000000000e+03,3.160000000000000000e+02
1.855500000000000000e+03,2.591050000000000182e+02
2.472333333333333485e+03,2.073333333333333428e+02
3.706500000000000000e+03,1.685999999999999943e+02
9.379746835443037867e+01,2.343034177215189970e+02
4.358823529411764639e+02,2.071735294117646902e+02
2.469333333333333485e+03,3.163333333333333144e+02
3.700500000000000000e+03,1.650000000000000000e+02
3.700000000000000000e+03,1.620000000000000000e+02
2.738888888888889142e+02,4.125629629629630131e+02
3.697000000000000000e+03,1.405000000000000000e+02
3.697000000000000000e+03,2.480000000000000000e+02
3.694500000000000000e+03,1.890000000000000000e+02
3.693000000000000000e+03,2.095000000000000000e+02
2.051666666666666572e+02,2.195027777777777942e+02
3.689500000000000000e+03,1.770000000000000000e+02
1.054142857142857110e+03,3.558571428571428328e+02
3.206521739130434980e+02,4.105852173913042975e+02
1.992972972972972912e+02,2.102208108108108320e+02
7.371000000000000227e+02,2.260239999999999725e+02
1.473200000000000045e+03,2.041320000000000050e+02
2.451333333333333485e+03,2.796666666666666856e+02
1.470799999999999955e+03,1.788599999999999852e+02
2.450666666666666515e+03,5.800000000000000000e+02
3.672000000000000000e+03,1.210000000000000000e+02
1.835000000000000000e+03,1.342500000000000000e+02
3.669500000000000000e+03,1.245000000000000000e+02
3.665500000000000000e+03,7.150000000000000000e+01
3.661500000000000000e+03,1.090450000000000017e+02
3.661500000000000000e+03,7.045499999999999829e+01
3.180434782608695627e+02,3.341391304347826008e+02
1.462400000000000091e+03,1.800999999999999943e+02
1.827750000000000000e+03,2.186999999999999886e+02
2.306875000000000000e+02,2.759431250000000091e+02
1.216833333333333258e+03,1.681666666666666572e+02
1.459200000000000045e+03,2.188000000000000114e+02
1.215666666666666742e+03,3.636666666666666856e+02
1.822500000000000000e+03,1.817249999999999943e+02
2.277500000000000000e+02,1.994875000000000114e+02
3.468095238095237960e+02,4.462857142857142776e+02
8.090000000000000000e+02,3.178888888888889142e+02
8.082222222222221717e+02,2.323333333333333428e+02
1.212333333333333258e+03,2.306666666666666572e+02
3.636500000000000000e+03,1.480000000000000000e+02
6.056666666666666288e+02,4.192500000000000000e+02
3.633500000000000000e+03,1.595000000000000000e+02
3.633500000000000000e+03,2.385500000000000114e+02
1.450599999999999909e+03,2.005999999999999943e+02
1.250517241379310320e+02,3.272205172413792980e+02
3.626500000000000000e+03,2.313499999999999943e+02
3.626500000000000000e+03,2.545000000000000000e+02
1.812000000000000000e+03,2.841775000000000091e+02
1.808000000000000000e+03,2.407500000000000000e+02
3.610000000000000000e+03,1.470000000000000000e+02
1.900000000000000000e+02,4.356578947368420813e+02
3.609500000000000000e+03,1.020000000000000000e+02
1.804750000000000000e+03,8.479749999999999943e+01
1.640454545454545325e+02,1.915993181818181483e+02
2.406000000000000000e+03,2.184600000000000080e+02
3.605500000000000000e+03,2.820399999999999636e+02
2.575357142857142776e+02,2.279671428571428464e+02
1.802500000000000000e+03,2.055000000000000000e+02
1.201000000000000000e+03,3.061133333333333439e+02
3.599500000000000000e+03,1.365000000000000000e+02
3.599500000000000000e+03,1.955000000000000000e+02
2.399333333333333485e+03,2.669766666666666879e+02
2.397666666666666515e+03,1.813333333333333428e+02
3.596500000000000000e+03,5.365000000000000000e+02
2.396666666666666515e+03,1.439166666666666572e+02
9.331168831168831446e+01,2.486435064935064929e+02
3.420952380952380736e+02,3.504419047619047660e+02
1.435799999999999955e+03,2.699199999999999591e+02
3.589500000000000000e+03,2.715000000000000000e+02
3.589500000000000000e+03,1.465000000000000000e+02
8.972500000000000000e+02,2.580000000000000000e+02
3.588500000000000000e+03,2.270000000000000000e+02
1.195833333333333258e+03,2.317750000000000057e+02
8.963750000000000000e+02,3.825000000000000000e+02
3.585500000000000000e+03,1.415000000000000000e+02
3.585000000000000000e+02,3.649850000000000136e+02
1.792250000000000000e+03,1.697500000000000000e+02
1.194000000000000000e+03,1.891666666666666572e+02
7.163999999999999773e+02,3.044060000000000628e+02
2.387333333333333485e+03,3.246333333333333258e+02
3.578000000000000000e+03,1.275000000000000000e+02
1.431200000000000045e+03,2.925260000000000105e+02
1.192333333333333258e+03,3.594333333333333371e+02
3.575500000000000000e+03,1.535000000000000000e+02
3.575000000000000000e+03,1.765000000000000000e+02
3.575000000000000000e+03,2.981999999999999886e+02
2.383333333333333485e+03,2.060666666666666913e+02
9.929166666666667140e+01,4.145655555555555907e+02
3.574500000000000000e+03,2.770000000000000000e+02
3.574500000000000000e+03,2.725000000000000000e+02
1.787000000000000000e+03,2.509000000000000057e+02
3.571500000000000000e+03,3.385000000000000000e+02
1.785500000000000000e+03,2.165000000000000000e+02
7.928888888888889142e+02,3.522222222222222285e+02
1.783500000000000000e+03,1.555000000000000000e+02
1.426599999999999909e+03,1.698880000000000052e+02
2.377666666666666515e+03,2.647599999999999909e+02
3.565000000000000000e+03,1.505000000000000000e+02
2.375666666666666515e+03,4.486666666666666856e+02
3.563500000000000000e+03,1.585000000000000000e+02
5.090714285714285552e+02,3.833642857142857565e+02
1.781500000000000000e+03,1.947724999999999795e+02
1.422799999999999955e+03,3.321999999999999886e+02
1.422599999999999909e+03,3.071999999999999886e+02
2.369666666666666515e+03,2.020199999999999818e+02
7.108999999999999773e+02,2.674060000000000059e+02
1.421599999999999909e+03,2.888000000000000114e+02
1.919459459459459367e+02,2.907486486486486683e+02
1.183666666666666742e+03,2.078333333333333428e+02
2.088529411764705799e+02,2.579352941176470608e+02
7.890000000000000000e+02,5.938888888888889142e+02
3.736842105263157805e+02,2.178478947368421359e+02
2.366333333333333485e+03,1.415333333333333314e+02
2.366000000000000000e+03,2.860000000000000000e+02
1.014000000000000000e+03,2.155714285714285836e+02
1.419000000000000057e+02,2.215840000000000032e+02
1.970000000000000000e+02,3.028472222222222285e+02
2.362666666666666515e+03,2.050000000000000000e+02
2.362666666666666515e+03,1.475333333333333314e+02
3.542500000000000000e+03,1.700000000000000000e+02
3.542000000000000000e+03,1.980000000000000000e+02
1.770000000000000000e+03,3.507500000000000000e+02
3.539000000000000000e+03,2.125000000000000000e+02
3.539000000000000000e+03,1.245000000000000000e+02
1.414599999999999909e+03,1.968000000000000114e+02
3.535500000000000000e+03,3.340000000000000000e+02
4.711333333333333258e+02,2.416666666666666572e+02
2.354666666666666515e+03,3.100000000000000000e+02
1.177166666666666742e+03,6.081999999999999318e+02
1.176333333333333258e+03,2.194583333333333428e+02
1.764250000000000000e+03,2.409499999999999886e+02
3.528500000000000000e+03,1.865000000000000000e+02
3.528000000000000000e+03,1.920000000000000000e+02
4.703999999999999773e+02,2.137733333333333690e+02
2.350333333333333485e+03,2.226666666666666572e+02
2.350333333333333485e+03,1.220000000000000000e+02
2.350000000000000000e+03,1.617466666666666697e+02
1.762500000000000000e+03,3.357500000000000000e+02
1.175000000000000000e+03,2.200000000000000000e+02
2.359333333333333485e+03,1.400833333333333428e+02
3.522500000000000000e+03,2.380000000000000000e+02
1.408599999999999909e+03,3.858000000000000114e+02
4.695333333333333599e+02,2.441626666666666665e+02
3.518000000000000000e+03,2.150000000000000000e+02
1.003428571428571445e+03,3.452857142857142776e+02
3.512000000000000000e+03,1.865000000000000000e+02
1.756000000000000000e+03,1.177000000000000028e+02
2.341000000000000000e+03,2.363333333333333428e+02
1.633023255813953369e+02,2.880558139534883253e+02
3.508500000000000000e+03,2.172500000000000000e+02
2.339000000000000000e+03,1.584000000000000057e+02
2.338333333333333485e+03,1.893333333333333428e+02
5.555905511811023700e+01,3.158609448818897363e+02
1.169166666666666742e+03,2.226666666666666572e+02
3.507500000000000000e+03,2.141999999999999886e+02
3.505000000000000000e+03,2.445000000000000000e+02
8.760000000000000000e+02,1.865000000000000000e+02
1.401599999999999909e+03,1.954759999999999991e+02
1.296851851851851904e+02,4.496870370370369869e+02
5.386153846153846416e+02,4.859784615384615449e+02
1.396000000000000000e+03,3.141999999999999886e+02
3.489500000000000000e+03,2.150000000000000000e+02
3.489500000000000000e+03,1.825000000000000000e+02
1.991142857142857281e+02,3.411999999999999886e+02
1.390400000000000091e+03,1.868679999999999950e+02
3.475500000000000000e+03,1.934250000000000114e+02
3.472500000000000000e+03,1.010000000000000000e+02
2.314666666666666515e+03,2.240000000000000000e+02
6.312727272727272521e+02,6.504181818181818926e+02
3.469000000000000000e+03,2.525000000000000000e+02
1.734500000000000000e+03,3.555000000000000000e+02
3.466000000000000000e+03,2.010000000000000000e+02
7.700000000000000000e+02,2.938088888888888732e+02
3.464500000000000000e+03,1.350000000000000000e+02
3.462500000000000000e+03,1.010000000000000000e+02
3.462000000000000000e+03,2.200000000000000000e+02
3.461500000000000000e+03,2.635000000000000000e+02
8.648749999999999716e+01,4.087121250000000146e+02
3.455000000000000000e+03,2.150000000000000000e+02
2.301333333333333485e+03,3.273333333333333144e+02
2.551111111111111143e+02,3.481074074074073792e+02
3.438999999999999773e+02,2.616699999999999591e+02
4.923404255319148604e+01,2.346715602836879668e+02
1.145666666666666742e+03,2.586666666666666856e+02
3.435500000000000114e+02,2.181899999999999977e+02
3.435500000000000000e+03,2.920000000000000000e+02
1.374200000000000045e+03,1.531200000000000045e+02
5.279230769230769056e+02,2.144615384615384528e+02
6.862000000000000455e+02,2.198800000000000239e+02
3.430500000000000000e+03,1.960000000000000000e+02
2.285333333333333485e+03,2.933333333333333144e+02
3.428000000000000000e+03,2.365000000000000000e+02
3.427500000000000000e+03,1.355000000000000000e+02
8.566250000000000000e+02,1.779187499999999886e+02
2.284333333333333485e+03,1.280000000000000000e+02
2.740000000000000000e+02,2.930819999999999936e+02
2.283000000000000000e+03,5.700000000000000000e+01
